id	signs_file	signs_offset	signs_length	signs_type	signs_lang	translation	translation_lang	glosses	topic	signer_id
br-gJiD-YfA_17-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_17-5-rgb_front.npy	5249	509	i3d	asl	One thing that can help with that, if you look on the front of the tractor here, we have some suitcase weights and those are intended to balance the weight of a rear implement and you can see we could add quite a few more to this tractor.	en		10	
br-gJiD-YfA_18-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_18-5-rgb_front.npy	5757	352	i3d	asl	But with these on the front, when you raise your three-point lift and pick your implement up in the back, it'll keep everything stable, keep the front wheels of the tractor on the ground.	en		10	
br-gJiD-YfA_19-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_19-5-rgb_front.npy	6108	260	i3d	asl	Those are the basics, check back for some more segments with more detailed and in depth information on tractor safety.	en		10	
br-gJiD-YfA_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_2-5-rgb_front.npy	522	166	i3d	asl	Probably the most important is your roll-over protection structure or ROPS for short.	en		10	
br-gJiD-YfA_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_3-5-rgb_front.npy	687	283	i3d	asl	This is a folding unit here, it allows you to fold it down if you need clearance to get it into a shed or garage.	en		10	
br-gJiD-YfA_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_4-5-rgb_front.npy	969	173	i3d	asl	This is what's going to protect you in the event of an overturn and those happen every year in America, people get killed.	en		10	
br-gJiD-YfA_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_5-5-rgb_front.npy	1141	166	i3d	asl	It's very important to buy a tractor that's equipped with an OSHA certified roll-over protection structure.	en		10	
br-gJiD-YfA_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_6-5-rgb_front.npy	1306	101	i3d	asl	An important part of that is the seatbelt.	en		10	
br-gJiD-YfA_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_7-5-rgb_front.npy	1406	406	i3d	asl	You will not be protected if you're not in this center area inside the protective zone, so you always want to wear your seat belt when you're on the tractor.	en		10	
br-gJiD-YfA_8-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_8-5-rgb_front.npy	1811	124	i3d	asl	The next thing is a PTO shield.	en		10	
br-gJiD-YfA_9-5-rgb_front	/path_to_features/how2sign/i3d_features/train/br-gJiD-YfA_9-5-rgb_front.npy	1990	383	i3d	asl	This little metal guard here is to keep articles of clothing or hair or anything like that from getting tangled in the PTO shaft when it's turning.	en		10	
brD68XY2rZs_0-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_0-8-rgb_front.npy	27	141	i3d	asl	Here's an icebreaker game, an improv exercise called Enemy Defender and I love this game.	en		8	
brD68XY2rZs_1-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_1-8-rgb_front.npy	167	132	i3d	asl	It's really good for getting people moving around the room.	en		8	
brD68XY2rZs_10-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_10-8-rgb_front.npy	1064	35	i3d	asl	They want to fill it out.	en		8	
brD68XY2rZs_11-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_11-8-rgb_front.npy	1098	50	i3d	asl	So they're just going to keep moving around.	en		8	
brD68XY2rZs_12-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_12-8-rgb_front.npy	1147	48	i3d	asl	Not just walking in a circle.	en		8	
brD68XY2rZs_13-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_13-8-rgb_front.npy	1194	378	i3d	asl	And I tell them to be very sneaky and very secretive and out of the corner of their eye, they're going to pick another person in the room.	en		8	
brD68XY2rZs_14-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_14-8-rgb_front.npy	1571	57	i3d	asl	And don't let them know you've picked them.	en		8	
brD68XY2rZs_15-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_15-8-rgb_front.npy	1627	120	i3d	asl	So, everybody is walking around the room and they're going to pick this other person and I say just keep your eye on them.	en		8	
brD68XY2rZs_16-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_16-8-rgb_front.npy	1747	21	i3d	asl	Keep it cool.	en		8	
brD68XY2rZs_17-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_17-8-rgb_front.npy	1767	12	i3d	asl	Don't let them know.	en		8	
brD68XY2rZs_18-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_18-8-rgb_front.npy	1778	2	i3d	asl	Just keep moving open space.	en		8	
brD68XY2rZs_19-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_19-8-rgb_front.npy	1780	196	i3d	asl	This person, they don't know it, but they are your enemy.	en		8	
brD68XY2rZs_2-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_2-8-rgb_front.npy	298	217	i3d	asl	It's also a great way to introduce closeness to people that might not necessarily get that close in their regular work, but in a really kind of safe playful way.	en		8	
brD68XY2rZs_20-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_20-8-rgb_front.npy	1975	43	i3d	asl	They are your secret enemy so keep your eye on them.	en		8	
brD68XY2rZs_21-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_21-8-rgb_front.npy	2017	238	i3d	asl	That usually gets a little laugh and then people keep walking and I say okay, again secretly, very sneaky, out of the corner of your eye pick a second person in the room.	en		8	
brD68XY2rZs_22-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_22-8-rgb_front.npy	2254	107	i3d	asl	So, you've got your eyes on two people.	en		8	
brD68XY2rZs_23-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_23-8-rgb_front.npy	2360	138	i3d	asl	You've got your eye on your enemy and this second person who also doesn't know it, but they are your defender.	en		8	
brD68XY2rZs_24-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_24-8-rgb_front.npy	2497	67	i3d	asl	So, everybody is walking around the room really sneaky, really subtle, keeping their eye on their enemy and defender.	en		8	
brD68XY2rZs_25-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_25-8-rgb_front.npy	2563	93	i3d	asl	And then I tell them this.	en		8	
brD68XY2rZs_26-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_26-8-rgb_front.npy	2655	129	i3d	asl	When I say go, you're going to try and keep your defender between you and your enemy.	en		8	
brD68XY2rZs_27-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_27-8-rgb_front.npy	2783	80	i3d	asl	When I say go you're going to try and keep your defender between you and your enemy.	en		8	
brD68XY2rZs_28-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_28-8-rgb_front.npy	2862	58	i3d	asl	Now, before I say go and I always say this.	en		8	
brD68XY2rZs_29-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_29-8-rgb_front.npy	2919	55	i3d	asl	Before I say go, remember safely first.	en		8	
brD68XY2rZs_3-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_3-8-rgb_front.npy	514	64	i3d	asl	Kind of break down some of those boundaries.	en		8	
brD68XY2rZs_30-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_30-8-rgb_front.npy	2972	47	i3d	asl	It's just a game, okay?	en		8	
brD68XY2rZs_31-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_31-8-rgb_front.npy	3017	707	i3d	asl	So, once people know they're going to be cool and be safe then I say go and everybody starts scrambling around the room because everybody's picked different people for their enemies and defenders and they're trying to position themselves in the right place and people get squished up against the wall and people are spread out and they're giggling and elbowing each other and it's super fun and I usually just let them go until people start breathing heavy or getting tired or the giggling is peaked and I say okay freeze.	en		8	
brD68XY2rZs_32-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_32-8-rgb_front.npy	3723	27	i3d	asl	Relax, with your right arm point to your enemy, bink.	en		8	
brD68XY2rZs_33-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_33-8-rgb_front.npy	3749	94	i3d	asl	With your left arm point to your defender, bop.	en		8	
brD68XY2rZs_34-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_34-8-rgb_front.npy	3842	47	i3d	asl	And everybody laughs.	en		8	
brD68XY2rZs_35-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_35-8-rgb_front.npy	3888	40	i3d	asl	Oh, you were my enemy.	en		8	
brD68XY2rZs_36-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_36-8-rgb_front.npy	3927	57	i3d	asl	You were my defender.	en		8	
brD68XY2rZs_37-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_37-8-rgb_front.npy	3983	67	i3d	asl	And it's a great icebreaker.	en		8	
brD68XY2rZs_38-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_38-8-rgb_front.npy	4049	79	i3d	asl	It's pretty fast and it gets the energy way up.	en		8	
brD68XY2rZs_39-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_39-8-rgb_front.npy	4127	74	i3d	asl	It gets people moving and gets people close together in a way that doesn't feel too creepy.	en		8	
brD68XY2rZs_4-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_4-8-rgb_front.npy	630	84	i3d	asl	So, here's how you do Enemy Defender.	en		8	
brD68XY2rZs_40-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_40-8-rgb_front.npy	4200	45	i3d	asl	So, that's one of my favorites.	en		8	
brD68XY2rZs_41-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_41-8-rgb_front.npy	4244	49	i3d	asl	It's called enemy defender.	en		8	
brD68XY2rZs_42-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_42-8-rgb_front.npy	4292	151	i3d	asl	Oh yeah, and if you're working with kids I usually call it something like Apples and Oranges.	en		8	
brD68XY2rZs_43-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_43-8-rgb_front.npy	4442	89	i3d	asl	You don't have to use those kind of villainous terms.	en		8	
brD68XY2rZs_44-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_44-8-rgb_front.npy	4530	72	i3d	asl	That is enemy defender, an improv icebreaker.	en		8	
brD68XY2rZs_5-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_5-8-rgb_front.npy	713	103	i3d	asl	I like to facilitate this game with everyone walking around the room.	en		8	
brD68XY2rZs_6-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_6-8-rgb_front.npy	815	35	i3d	asl	So, that's the first thing I do.	en		8	
brD68XY2rZs_7-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_7-8-rgb_front.npy	849	80	i3d	asl	I invite everybody to come down into this space.	en		8	
brD68XY2rZs_8-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_8-8-rgb_front.npy	928	79	i3d	asl	Move around the room and just move to open space.	en		8	
brD68XY2rZs_9-8-rgb_front	/path_to_features/how2sign/i3d_features/train/brD68XY2rZs_9-8-rgb_front.npy	1006	59	i3d	asl	Kind of disperse themselves like atoms and then in the space.	en		8	
btSrRQAWN6k_0-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_0-4-rgb_front.npy	5	128	i3d	asl	When we do a hearing assessment there are three parts of the auditory system that we're primarily evaluating.	en		5	
btSrRQAWN6k_1-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_1-4-rgb_front.npy	154	204	i3d	asl	The first part is the outer ear, so we examine the external part of the ear which we refer to as the pinna and the ear canal.	en		5	
btSrRQAWN6k_10-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_10-4-rgb_front.npy	2325	227	i3d	asl	The cochlea is a snail shaped boney device that is fluid filled and contains all of the sensory nerves that detect sound.	en		5	
btSrRQAWN6k_2-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_2-4-rgb_front.npy	374	202	i3d	asl	We use a device called an autoscope, which is essentially a light with a magnifying lens to look into the ear canal and we can see as far as the ear drum.	en		5	
btSrRQAWN6k_3-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_3-4-rgb_front.npy	601	67	i3d	asl	The second part of the assessment evaluates the middle ear.	en		5	
btSrRQAWN6k_4-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_4-4-rgb_front.npy	698	168	i3d	asl	In the middle ear, that's the space behind the ear drum, in a normal, healthy ear it's an air filled space.	en		5	
btSrRQAWN6k_5-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_5-4-rgb_front.npy	884	116	i3d	asl	In there we have three little bones that are referred to as the asocales.	en		5	
btSrRQAWN6k_6-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_6-4-rgb_front.npy	1111	339	i3d	asl	The middle ear space it functions as a impedance matching device so it takes sound that's being transmitted in the ear, which hits the ear drum and causes the ear drum to vibrate.	en		5	
btSrRQAWN6k_7-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_7-4-rgb_front.npy	1454	335	i3d	asl	The bones, the vibration of the ear drum then sets those bones into motion and the function of that whole middle ear system is to transfer the sound energy from air to th inner ear which is the fluid filled space.	en		5	
btSrRQAWN6k_8-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_8-4-rgb_front.npy	1804	413	i3d	asl	So the middle ear is a mechanical system.The inner ear is the part of the assessment we're evaluating when we're doing the pure tone testing or the part of the assessment where we're determining how soft sounds at specific frequencies need to be for someone to hear them.	en		5	
btSrRQAWN6k_9-4-rgb_front	/path_to_features/how2sign/i3d_features/train/btSrRQAWN6k_9-4-rgb_front.npy	2235	82	i3d	asl	That's where we're evaluating what's known as the inner ear or the cochlea.	en		5	
btgl52iuJGk_0-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_0-8-rgb_front.npy	32	121	i3d	asl	Pimples are caused by the overproduction of sebum oil which lubricates the skin and hair.	en		7	
btgl52iuJGk_1-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_1-8-rgb_front.npy	162	63	i3d	asl	I''m Jackie with how to get rid of pimples properly.	en		7	
btgl52iuJGk_10-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_10-8-rgb_front.npy	1167	52	i3d	asl	Use an oil free moisturizer.	en		7	
btgl52iuJGk_11-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_11-8-rgb_front.npy	1231	111	i3d	asl	Try to keep your hands and hair away form your face to reduce oil and dirt.	en		7	
btgl52iuJGk_12-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_12-8-rgb_front.npy	1354	97	i3d	asl	Also, put clean pillow cases on your pillows every three to four days.	en		7	
btgl52iuJGk_13-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_13-8-rgb_front.npy	1467	59	i3d	asl	If you already have pimples, don't pop them.	en		7	
btgl52iuJGk_14-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_14-8-rgb_front.npy	1532	73	i3d	asl	This can lead to secondary infection and scarring.	en		7	
btgl52iuJGk_15-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_15-8-rgb_front.npy	1612	57	i3d	asl	With proper care, they'll go away on their own.	en		7	
btgl52iuJGk_16-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_16-8-rgb_front.npy	1675	210	i3d	asl	Remember, to get rid of pimples properly, steam your pores, keep your face clean, avoid touching your face too much and don't pop pimples.	en		7	
btgl52iuJGk_17-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_17-8-rgb_front.npy	1892	128	i3d	asl	Check with your doctor for severe cases or if you think the spot may be something other than a pimple.	en		7	
btgl52iuJGk_18-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_18-8-rgb_front.npy	2030	68	i3d	asl	I'm Jackie with how to get rid of pimples properly.	en		7	
btgl52iuJGk_19-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_19-8-rgb_front.npy	2105	25	i3d	asl	Have a super day.	en		7	
btgl52iuJGk_2-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_2-8-rgb_front.npy	234	85	i3d	asl	When the skin's pores become clogged with sebum, pimples can form.	en		7	
btgl52iuJGk_3-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_3-8-rgb_front.npy	327	98	i3d	asl	Talk to your doctor if your acne's serious or if you're unable to control it.	en		7	
btgl52iuJGk_4-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_4-8-rgb_front.npy	434	100	i3d	asl	The best way to get rid of pimples and acne is to keep your face clean.	en		7	
btgl52iuJGk_5-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_5-8-rgb_front.npy	541	104	i3d	asl	Bring a pot of water to a boil, then turn down the stove to medium or low.	en		7	
btgl52iuJGk_6-8-rgb_front	/path_to_features/how2sign/i3d_features/train/btgl52iuJGk_6-8-rgb_front.npy	662	114	i3d	asl	While the water is steaming, make a tent over your head to catch the steam around your face.	en		7	
